cluster_index	protein_index	cluster_number	cluster_member
Cluster_987	new_DNA_2053	1	new_DNA_2053
Cluster_988	new_DNA_2149	3	new_DNA_2149,new_DNA_2157,new_DNA_2592
Cluster_988	new_DNA_2157	3	new_DNA_2149,new_DNA_2157,new_DNA_2592
Cluster_988	new_DNA_2592	3	new_DNA_2149,new_DNA_2157,new_DNA_2592
Cluster_989	new_DNA_2181	1	new_DNA_2181
Cluster_990	new_DNA_2213	1	new_DNA_2213
Cluster_991	new_DNA_2277	1	new_DNA_2277
Cluster_992	new_DNA_2309	2	new_DNA_2309,new_DNA_2308
Cluster_992	new_DNA_2308	2	new_DNA_2309,new_DNA_2308
Cluster_993	new_DNA_2341	1	new_DNA_2341
Cluster_994	new_DNA_2373	1	new_DNA_2373
Cluster_995	new_DNA_2437	1	new_DNA_2437
Cluster_996	new_DNA_2469	1	new_DNA_2469
Cluster_997	new_DNA_2501	1	new_DNA_2501
Cluster_998	new_DNA_2565	1	new_DNA_2565
Cluster_999	new_DNA_2597	1	new_DNA_2597
Cluster_1000	new_DNA_2629	1	new_DNA_2629
Cluster_1001	new_DNA_2662	1	new_DNA_2662
Cluster_1002	new_DNA_2694	1	new_DNA_2694
Cluster_1003	new_DNA_2726	1	new_DNA_2726
Cluster_1004	new_DNA_2886	1	new_DNA_2886
Cluster_1005	new_DNA_2950	1	new_DNA_2950
Cluster_1006	new_DNA_3014	1	new_DNA_3014
Cluster_1007	new_DNA_3046	1	new_DNA_3046
Cluster_1008	new_DNA_3077	9	new_DNA_3077,new_DNA_1741,new_DNA_3075,new_DNA_3076,new_DNA_3074,new_DNA_3334,new_DNA_3335,new_DNA_3336,new_DNA_3333
Cluster_1008	new_DNA_1741	9	new_DNA_3077,new_DNA_1741,new_DNA_3075,new_DNA_3076,new_DNA_3074,new_DNA_3334,new_DNA_3335,new_DNA_3336,new_DNA_3333
Cluster_1008	new_DNA_3075	9	new_DNA_3077,new_DNA_1741,new_DNA_3075,new_DNA_3076,new_DNA_3074,new_DNA_3334,new_DNA_3335,new_DNA_3336,new_DNA_3333
Cluster_1008	new_DNA_3076	9	new_DNA_3077,new_DNA_1741,new_DNA_3075,new_DNA_3076,new_DNA_3074,new_DNA_3334,new_DNA_3335,new_DNA_3336,new_DNA_3333
Cluster_1008	new_DNA_3074	9	new_DNA_3077,new_DNA_1741,new_DNA_3075,new_DNA_3076,new_DNA_3074,new_DNA_3334,new_DNA_3335,new_DNA_3336,new_DNA_3333
Cluster_1008	new_DNA_3334	9	new_DNA_3077,new_DNA_1741,new_DNA_3075,new_DNA_3076,new_DNA_3074,new_DNA_3334,new_DNA_3335,new_DNA_3336,new_DNA_3333
Cluster_1008	new_DNA_3335	9	new_DNA_3077,new_DNA_1741,new_DNA_3075,new_DNA_3076,new_DNA_3074,new_DNA_3334,new_DNA_3335,new_DNA_3336,new_DNA_3333
Cluster_1008	new_DNA_3336	9	new_DNA_3077,new_DNA_1741,new_DNA_3075,new_DNA_3076,new_DNA_3074,new_DNA_3334,new_DNA_3335,new_DNA_3336,new_DNA_3333
Cluster_1008	new_DNA_3333	9	new_DNA_3077,new_DNA_1741,new_DNA_3075,new_DNA_3076,new_DNA_3074,new_DNA_3334,new_DNA_3335,new_DNA_3336,new_DNA_3333
Cluster_1009	new_DNA_3140	1	new_DNA_3140
Cluster_1010	new_DNA_3204	1	new_DNA_3204
Cluster_1011	new_DNA_3235	1	new_DNA_3235
Cluster_1012	new_DNA_3267	1	new_DNA_3267
Cluster_1013	new_DNA_3299	1	new_DNA_3299
Cluster_1014	new_DNA_3363	3	new_DNA_3363,new_DNA_2627,new_DNA_3362
Cluster_1014	new_DNA_2627	3	new_DNA_3363,new_DNA_2627,new_DNA_3362
Cluster_1014	new_DNA_3362	3	new_DNA_3363,new_DNA_2627,new_DNA_3362
Cluster_1015	new_DNA_3394	4	new_DNA_3394,new_DNA_3392,new_DNA_3393,new_DNA_2860
Cluster_1015	new_DNA_3392	4	new_DNA_3394,new_DNA_3392,new_DNA_3393,new_DNA_2860
Cluster_1015	new_DNA_3393	4	new_DNA_3394,new_DNA_3392,new_DNA_3393,new_DNA_2860
Cluster_1015	new_DNA_2860	4	new_DNA_3394,new_DNA_3392,new_DNA_3393,new_DNA_2860
Cluster_1016	new_DNA_1638	1	new_DNA_1638
Cluster_1017	new_DNA_1702	1	new_DNA_1702
Cluster_1018	new_DNA_1734	1	new_DNA_1734
Cluster_1019	new_DNA_1798	4	new_DNA_1798,new_DNA_2046,new_DNA_1799,new_DNA_1800
Cluster_1019	new_DNA_2046	4	new_DNA_1798,new_DNA_2046,new_DNA_1799,new_DNA_1800
Cluster_1019	new_DNA_1799	4	new_DNA_1798,new_DNA_2046,new_DNA_1799,new_DNA_1800
Cluster_1019	new_DNA_1800	4	new_DNA_1798,new_DNA_2046,new_DNA_1799,new_DNA_1800
Cluster_1020	new_DNA_1862	1	new_DNA_1862
Cluster_1021	new_DNA_1894	1	new_DNA_1894
Cluster_1022	new_DNA_1958	1	new_DNA_1958
Cluster_1023	new_DNA_1990	1	new_DNA_1990
Cluster_1024	new_DNA_2054	1	new_DNA_2054
Cluster_1025	new_DNA_2214	1	new_DNA_2214
Cluster_1026	new_DNA_2246	4	new_DNA_2246,new_DNA_2192,new_DNA_2206,new_DNA_2182
Cluster_1026	new_DNA_2192	4	new_DNA_2246,new_DNA_2192,new_DNA_2206,new_DNA_2182
Cluster_1026	new_DNA_2206	4	new_DNA_2246,new_DNA_2192,new_DNA_2206,new_DNA_2182
Cluster_1026	new_DNA_2182	4	new_DNA_2246,new_DNA_2192,new_DNA_2206,new_DNA_2182
Cluster_1027	new_DNA_2278	1	new_DNA_2278
Cluster_1028	new_DNA_2310	1	new_DNA_2310
Cluster_1029	new_DNA_2342	1	new_DNA_2342
Cluster_1030	new_DNA_2374	1	new_DNA_2374
Cluster_1031	new_DNA_2406	1	new_DNA_2406
Cluster_1032	new_DNA_2438	2	new_DNA_2438,new_DNA_2867
Cluster_1032	new_DNA_2867	2	new_DNA_2438,new_DNA_2867
Cluster_1033	new_DNA_2470	1	new_DNA_2470
Cluster_1034	new_DNA_2502	1	new_DNA_2502
Cluster_1035	new_DNA_2566	1	new_DNA_2566
Cluster_1036	new_DNA_2598	1	new_DNA_2598
Cluster_1037	new_DNA_2630	1	new_DNA_2630
Cluster_1038	new_DNA_1930	1	new_DNA_1930
Cluster_1039	new_DNA_1962	1	new_DNA_1962
Cluster_1040	new_DNA_1994	1	new_DNA_1994
Cluster_1041	new_DNA_2058	1	new_DNA_2058
Cluster_1042	new_DNA_2122	1	new_DNA_2122
Cluster_1043	new_DNA_2218	1	new_DNA_2218
Cluster_1044	new_DNA_2250	1	new_DNA_2250
Cluster_1045	new_DNA_2314	1	new_DNA_2314
Cluster_1046	new_DNA_2346	1	new_DNA_2346
Cluster_1047	new_DNA_2378	1	new_DNA_2378
Cluster_1048	new_DNA_2410	1	new_DNA_2410
Cluster_1049	new_DNA_2474	1	new_DNA_2474
Cluster_1050	new_DNA_2506	2	new_DNA_2506,new_DNA_2499
Cluster_1050	new_DNA_2499	2	new_DNA_2506,new_DNA_2499
Cluster_1051	new_DNA_2570	1	new_DNA_2570
Cluster_1052	new_DNA_2602	1	new_DNA_2602
Cluster_1053	new_DNA_2635	1	new_DNA_2635
Cluster_1054	new_DNA_2667	1	new_DNA_2667
Cluster_1055	new_DNA_2699	1	new_DNA_2699
Cluster_1056	new_DNA_2731	1	new_DNA_2731
Cluster_1057	new_DNA_2763	1	new_DNA_2763
Cluster_1058	new_DNA_2859	1	new_DNA_2859
Cluster_1059	new_DNA_2891	1	new_DNA_2891
Cluster_1060	new_DNA_2955	1	new_DNA_2955
Cluster_1061	new_DNA_2987	1	new_DNA_2987
Cluster_1062	new_DNA_3082	1	new_DNA_3082
Cluster_1063	new_DNA_3113	1	new_DNA_3113
Cluster_1064	new_DNA_3145	1	new_DNA_3145
Cluster_1065	new_DNA_3209	1	new_DNA_3209
Cluster_1066	new_DNA_3240	5	new_DNA_3240,new_DNA_3238,new_DNA_3239,new_DNA_1867,new_DNA_3241
Cluster_1066	new_DNA_3238	5	new_DNA_3240,new_DNA_3238,new_DNA_3239,new_DNA_1867,new_DNA_3241
Cluster_1066	new_DNA_3239	5	new_DNA_3240,new_DNA_3238,new_DNA_3239,new_DNA_1867,new_DNA_3241
Cluster_1066	new_DNA_1867	5	new_DNA_3240,new_DNA_3238,new_DNA_3239,new_DNA_1867,new_DNA_3241
Cluster_1066	new_DNA_3241	5	new_DNA_3240,new_DNA_3238,new_DNA_3239,new_DNA_1867,new_DNA_3241
Cluster_1067	new_DNA_3304	1	new_DNA_3304
Cluster_1068	new_DNA_3367	1	new_DNA_3367
Cluster_1069	new_DNA_1707	1	new_DNA_1707
Cluster_1070	new_DNA_1739	3	new_DNA_1739,new_DNA_2708,new_DNA_2044
Cluster_1070	new_DNA_2708	3	new_DNA_1739,new_DNA_2708,new_DNA_2044
Cluster_1070	new_DNA_2044	3	new_DNA_1739,new_DNA_2708,new_DNA_2044
Cluster_1071	new_DNA_1771	1	new_DNA_1771
Cluster_1072	new_DNA_1803	1	new_DNA_1803
Cluster_1073	new_DNA_1931	1	new_DNA_1931
Cluster_1074	new_DNA_1963	1	new_DNA_1963
Cluster_1075	new_DNA_1995	1	new_DNA_1995
Cluster_1076	new_DNA_2027	3	new_DNA_2027,new_DNA_2025,new_DNA_2026
Cluster_1076	new_DNA_2025	3	new_DNA_2027,new_DNA_2025,new_DNA_2026
Cluster_1076	new_DNA_2026	3	new_DNA_2027,new_DNA_2025,new_DNA_2026
Cluster_1077	new_DNA_2059	1	new_DNA_2059
Cluster_1078	new_DNA_2123	1	new_DNA_2123
Cluster_1079	new_DNA_2155	1	new_DNA_2155
Cluster_1080	new_DNA_2187	1	new_DNA_2187
Cluster_1081	new_DNA_2283	1	new_DNA_2283
Cluster_1082	new_DNA_2315	1	new_DNA_2315
Cluster_1083	new_DNA_2347	1	new_DNA_2347
Cluster_1084	new_DNA_2379	1	new_DNA_2379
Cluster_1085	new_DNA_2443	3	new_DNA_2443,new_DNA_2441,new_DNA_2442
Cluster_1085	new_DNA_2441	3	new_DNA_2443,new_DNA_2441,new_DNA_2442
Cluster_1085	new_DNA_2442	3	new_DNA_2443,new_DNA_2441,new_DNA_2442
Cluster_1086	new_DNA_2539	3	new_DNA_2539,new_DNA_2541,new_DNA_2535
Cluster_1086	new_DNA_2541	3	new_DNA_2539,new_DNA_2541,new_DNA_2535
Cluster_1086	new_DNA_2535	3	new_DNA_2539,new_DNA_2541,new_DNA_2535
Cluster_1087	new_DNA_2571	1	new_DNA_2571
Cluster_1088	new_DNA_2603	1	new_DNA_2603
Cluster_1089	new_DNA_2636	1	new_DNA_2636
Cluster_1090	new_DNA_2668	1	new_DNA_2668
Cluster_1091	new_DNA_2700	1	new_DNA_2700
Cluster_1092	new_DNA_2732	1	new_DNA_2732
Cluster_1093	new_DNA_2764	1	new_DNA_2764
Cluster_1094	new_DNA_2828	1	new_DNA_2828
Cluster_1095	new_DNA_2892	1	new_DNA_2892
Cluster_1096	new_DNA_2924	1	new_DNA_2924
Cluster_1097	new_DNA_2956	1	new_DNA_2956
Cluster_1098	new_DNA_2988	1	new_DNA_2988
Cluster_1099	new_DNA_3020	3	new_DNA_3020,new_DNA_3023,new_DNA_3009
Cluster_1099	new_DNA_3023	3	new_DNA_3020,new_DNA_3023,new_DNA_3009
Cluster_1099	new_DNA_3009	3	new_DNA_3020,new_DNA_3023,new_DNA_3009
Cluster_1100	new_DNA_3114	3	new_DNA_3114,new_DNA_2135,new_DNA_3026
Cluster_1100	new_DNA_2135	3	new_DNA_3114,new_DNA_2135,new_DNA_3026
Cluster_1100	new_DNA_3026	3	new_DNA_3114,new_DNA_2135,new_DNA_3026
Cluster_1101	new_DNA_3146	1	new_DNA_3146
Cluster_1102	new_DNA_3210	2	new_DNA_3210,new_DNA_3211
Cluster_1102	new_DNA_3211	2	new_DNA_3210,new_DNA_3211
Cluster_1103	new_DNA_3273	1	new_DNA_3273
Cluster_1104	new_DNA_1715	1	new_DNA_1715
Cluster_1105	new_DNA_1811	1	new_DNA_1811
Cluster_1106	new_DNA_1843	1	new_DNA_1843
Cluster_1107	new_DNA_1875	1	new_DNA_1875
Cluster_1108	new_DNA_1907	1	new_DNA_1907
Cluster_1109	new_DNA_1939	2	new_DNA_1939,new_DNA_3179
Cluster_1109	new_DNA_3179	2	new_DNA_1939,new_DNA_3179
Cluster_1110	new_DNA_1971	1	new_DNA_1971
Cluster_1111	new_DNA_2003	1	new_DNA_2003
Cluster_1112	new_DNA_2067	1	new_DNA_2067
Cluster_1113	new_DNA_2099	1	new_DNA_2099
Cluster_1114	new_DNA_2131	1	new_DNA_2131
Cluster_1115	new_DNA_2163	1	new_DNA_2163
Cluster_1116	new_DNA_2259	1	new_DNA_2259
Cluster_1117	new_DNA_2291	1	new_DNA_2291
Cluster_1118	new_DNA_2323	1	new_DNA_2323
Cluster_1119	new_DNA_2355	1	new_DNA_2355
Cluster_1120	new_DNA_2387	1	new_DNA_2387
Cluster_1121	new_DNA_2451	1	new_DNA_2451
Cluster_1122	new_DNA_2483	1	new_DNA_2483
Cluster_1123	new_DNA_2515	3	new_DNA_2515,new_DNA_2510,new_DNA_2518
Cluster_1123	new_DNA_2510	3	new_DNA_2515,new_DNA_2510,new_DNA_2518
Cluster_1123	new_DNA_2518	3	new_DNA_2515,new_DNA_2510,new_DNA_2518
Cluster_1124	new_DNA_2579	1	new_DNA_2579
Cluster_1125	new_DNA_2611	2	new_DNA_2611,new_DNA_2607
Cluster_1125	new_DNA_2607	2	new_DNA_2611,new_DNA_2607
Cluster_1126	new_DNA_2644	1	new_DNA_2644
Cluster_1127	new_DNA_2676	1	new_DNA_2676
Cluster_1128	new_DNA_2740	1	new_DNA_2740
Cluster_1129	new_DNA_2772	1	new_DNA_2772
Cluster_1130	new_DNA_2836	1	new_DNA_2836
Cluster_1131	new_DNA_2868	2	new_DNA_2868,new_DNA_2195
Cluster_1131	new_DNA_2195	2	new_DNA_2868,new_DNA_2195
Cluster_1132	new_DNA_2900	1	new_DNA_2900
Cluster_1133	new_DNA_2932	1	new_DNA_2932
Cluster_1134	new_DNA_2964	1	new_DNA_2964
Cluster_1135	new_DNA_2996	1	new_DNA_2996
Cluster_1136	new_DNA_3059	1	new_DNA_3059
Cluster_1137	new_DNA_3122	1	new_DNA_3122
Cluster_1138	new_DNA_3186	1	new_DNA_3186
Cluster_1139	new_DNA_3217	1	new_DNA_3217
Cluster_1140	new_DNA_3345	4	new_DNA_3345,new_DNA_3348,new_DNA_3270,new_DNA_3271
Cluster_1140	new_DNA_3348	4	new_DNA_3345,new_DNA_3348,new_DNA_3270,new_DNA_3271
Cluster_1140	new_DNA_3270	4	new_DNA_3345,new_DNA_3348,new_DNA_3270,new_DNA_3271
Cluster_1140	new_DNA_3271	4	new_DNA_3345,new_DNA_3348,new_DNA_3270,new_DNA_3271
Cluster_1141	new_DNA_3376	1	new_DNA_3376
Cluster_1142	new_DNA_3408	4	new_DNA_3408,new_DNA_3090,new_DNA_3094,new_DNA_3109
Cluster_1142	new_DNA_3090	4	new_DNA_3408,new_DNA_3090,new_DNA_3094,new_DNA_3109
Cluster_1142	new_DNA_3094	4	new_DNA_3408,new_DNA_3090,new_DNA_3094,new_DNA_3109
Cluster_1142	new_DNA_3109	4	new_DNA_3408,new_DNA_3090,new_DNA_3094,new_DNA_3109
Cluster_1143	new_DNA_1618	1	new_DNA_1618
Cluster_1144	new_DNA_1716	1	new_DNA_1716
Cluster_1145	new_DNA_1780	1	new_DNA_1780
Cluster_1146	new_DNA_1812	1	new_DNA_1812
Cluster_1147	new_DNA_1844	1	new_DNA_1844
Cluster_1148	new_DNA_1876	1	new_DNA_1876
Cluster_1149	new_DNA_1908	1	new_DNA_1908
Cluster_1150	new_DNA_1940	2	new_DNA_1940,new_DNA_2380
Cluster_1150	new_DNA_2380	2	new_DNA_1940,new_DNA_2380
Cluster_1151	new_DNA_2004	1	new_DNA_2004
Cluster_1152	new_DNA_2036	1	new_DNA_2036
Cluster_1153	new_DNA_2068	1	new_DNA_2068
Cluster_1154	new_DNA_2164	3	new_DNA_2164,new_DNA_2261,new_DNA_2150
Cluster_1154	new_DNA_2261	3	new_DNA_2164,new_DNA_2261,new_DNA_2150
Cluster_1154	new_DNA_2150	3	new_DNA_2164,new_DNA_2261,new_DNA_2150
Cluster_1155	new_DNA_2260	1	new_DNA_2260
Cluster_1156	new_DNA_2292	1	new_DNA_2292
Cluster_1157	new_DNA_2356	1	new_DNA_2356
Cluster_1158	new_DNA_2388	1	new_DNA_2388
Cluster_1159	new_DNA_2420	1	new_DNA_2420
Cluster_1160	new_DNA_2452	1	new_DNA_2452
Cluster_1161	new_DNA_2484	1	new_DNA_2484
Cluster_1162	new_DNA_2548	3	new_DNA_2548,new_DNA_2549,new_DNA_2531
Cluster_1162	new_DNA_2549	3	new_DNA_2548,new_DNA_2549,new_DNA_2531
Cluster_1162	new_DNA_2531	3	new_DNA_2548,new_DNA_2549,new_DNA_2531
Cluster_1163	new_DNA_2580	1	new_DNA_2580
Cluster_1164	new_DNA_2645	1	new_DNA_2645
Cluster_1165	new_DNA_2741	1	new_DNA_2741
Cluster_1166	new_DNA_2773	1	new_DNA_2773
Cluster_1167	new_DNA_2805	1	new_DNA_2805
Cluster_1168	new_DNA_2837	1	new_DNA_2837
Cluster_1169	new_DNA_2869	1	new_DNA_2869
Cluster_1170	new_DNA_2901	1	new_DNA_2901
Cluster_1171	new_DNA_2933	1	new_DNA_2933
Cluster_1172	new_DNA_2965	1	new_DNA_2965
Cluster_1173	new_DNA_2997	1	new_DNA_2997
Cluster_1174	new_DNA_2280	1	new_DNA_2280
Cluster_1175	new_DNA_2312	1	new_DNA_2312
Cluster_1176	new_DNA_2344	2	new_DNA_2344,new_DNA_2335
Cluster_1176	new_DNA_2335	2	new_DNA_2344,new_DNA_2335
Cluster_1177	new_DNA_2376	1	new_DNA_2376
Cluster_1178	new_DNA_2408	1	new_DNA_2408
Cluster_1179	new_DNA_2440	1	new_DNA_2440
Cluster_1180	new_DNA_2472	6	new_DNA_2472,new_DNA_3319,new_DNA_2466,new_DNA_2468,new_DNA_2471,new_DNA_2473
Cluster_1180	new_DNA_3319	6	new_DNA_2472,new_DNA_3319,new_DNA_2466,new_DNA_2468,new_DNA_2471,new_DNA_2473
Cluster_1180	new_DNA_2466	6	new_DNA_2472,new_DNA_3319,new_DNA_2466,new_DNA_2468,new_DNA_2471,new_DNA_2473
Cluster_1180	new_DNA_2468	6	new_DNA_2472,new_DNA_3319,new_DNA_2466,new_DNA_2468,new_DNA_2471,new_DNA_2473
Cluster_1180	new_DNA_2471	6	new_DNA_2472,new_DNA_3319,new_DNA_2466,new_DNA_2468,new_DNA_2471,new_DNA_2473
Cluster_1180	new_DNA_2473	6	new_DNA_2472,new_DNA_3319,new_DNA_2466,new_DNA_2468,new_DNA_2471,new_DNA_2473
Cluster_1181	new_DNA_2504	1	new_DNA_2504
Cluster_1182	new_DNA_2568	1	new_DNA_2568
Cluster_1183	new_DNA_2600	1	new_DNA_2600
Cluster_1184	new_DNA_2633	1	new_DNA_2633
Cluster_1185	new_DNA_2665	1	new_DNA_2665
Cluster_1186	new_DNA_2697	1	new_DNA_2697
Cluster_1187	new_DNA_2729	1	new_DNA_2729
Cluster_1188	new_DNA_2761	1	new_DNA_2761
Cluster_1189	new_DNA_2825	1	new_DNA_2825
Cluster_1190	new_DNA_2889	1	new_DNA_2889
Cluster_1191	new_DNA_2953	2	new_DNA_2953,new_DNA_3131
Cluster_1191	new_DNA_3131	2	new_DNA_2953,new_DNA_3131
Cluster_1192	new_DNA_2985	1	new_DNA_2985
Cluster_1193	new_DNA_3017	1	new_DNA_3017
Cluster_1194	new_DNA_3143	1	new_DNA_3143
Cluster_1195	new_DNA_3207	1	new_DNA_3207
Cluster_1196	new_DNA_3302	1	new_DNA_3302
Cluster_1197	new_DNA_3365	1	new_DNA_3365
Cluster_1198	new_DNA_3397	1	new_DNA_3397
Cluster_1199	new_DNA_1705	1	new_DNA_1705
Cluster_1200	new_DNA_1737	2	new_DNA_1737,new_DNA_1738
Cluster_1200	new_DNA_1738	2	new_DNA_1737,new_DNA_1738
Cluster_1201	new_DNA_1769	2	new_DNA_1769,new_DNA_2104
Cluster_1201	new_DNA_2104	2	new_DNA_1769,new_DNA_2104
Cluster_1202	new_DNA_1801	1	new_DNA_1801
Cluster_1203	new_DNA_1833	1	new_DNA_1833
Cluster_1204	new_DNA_1865	1	new_DNA_1865
Cluster_1205	new_DNA_1897	1	new_DNA_1897
Cluster_1206	new_DNA_1961	1	new_DNA_1961
Cluster_1207	new_DNA_1993	1	new_DNA_1993
Cluster_1208	new_DNA_2057	1	new_DNA_2057
Cluster_1209	new_DNA_2121	1	new_DNA_2121
Cluster_1210	new_DNA_2185	1	new_DNA_2185
Cluster_1211	new_DNA_2217	1	new_DNA_2217
Cluster_1212	new_DNA_2249	1	new_DNA_2249
Cluster_1213	new_DNA_2281	1	new_DNA_2281
Cluster_1214	new_DNA_2313	1	new_DNA_2313
Cluster_1215	new_DNA_2345	1	new_DNA_2345
Cluster_1216	new_DNA_2377	1	new_DNA_2377
Cluster_1217	new_DNA_2409	1	new_DNA_2409
Cluster_1218	new_DNA_2505	1	new_DNA_2505
Cluster_1219	new_DNA_2569	1	new_DNA_2569
Cluster_1220	new_DNA_2601	1	new_DNA_2601
Cluster_1221	new_DNA_2634	1	new_DNA_2634
Cluster_1222	new_DNA_2666	1	new_DNA_2666
Cluster_1223	new_DNA_2698	1	new_DNA_2698
Cluster_1224	new_DNA_2730	1	new_DNA_2730
Cluster_1225	new_DNA_2762	1	new_DNA_2762
Cluster_1226	new_DNA_2794	1	new_DNA_2794
Cluster_1227	new_DNA_2826	1	new_DNA_2826
Cluster_1228	new_DNA_2890	1	new_DNA_2890
Cluster_1229	new_DNA_2954	1	new_DNA_2954
Cluster_1230	new_DNA_2986	1	new_DNA_2986
Cluster_1231	new_DNA_3018	3	new_DNA_3018,new_DNA_3022,new_DNA_3019
Cluster_1231	new_DNA_3022	3	new_DNA_3018,new_DNA_3022,new_DNA_3019
Cluster_1231	new_DNA_3019	3	new_DNA_3018,new_DNA_3022,new_DNA_3019
Cluster_1232	new_DNA_3081	1	new_DNA_3081
Cluster_1233	new_DNA_3112	1	new_DNA_3112
Cluster_1234	new_DNA_3144	1	new_DNA_3144
Cluster_1235	new_DNA_3208	1	new_DNA_3208
Cluster_1236	new_DNA_3303	1	new_DNA_3303
Cluster_1237	new_DNA_3366	1	new_DNA_3366
Cluster_1238	new_DNA_1706	1	new_DNA_1706
Cluster_1239	new_DNA_1770	1	new_DNA_1770
Cluster_1240	new_DNA_1802	2	new_DNA_1802,new_DNA_1830
Cluster_1240	new_DNA_1830	2	new_DNA_1802,new_DNA_1830
Cluster_1241	new_DNA_1834	1	new_DNA_1834
Cluster_1242	new_DNA_1866	1	new_DNA_1866
Cluster_1243	new_DNA_2990	1	new_DNA_2990
Cluster_1244	new_DNA_3085	8	new_DNA_3085,new_DNA_3119,new_DNA_2746,new_DNA_3097,new_DNA_3100,new_DNA_3104,new_DNA_3105,new_DNA_2728
Cluster_1244	new_DNA_3119	8	new_DNA_3085,new_DNA_3119,new_DNA_2746,new_DNA_3097,new_DNA_3100,new_DNA_3104,new_DNA_3105,new_DNA_2728
Cluster_1244	new_DNA_2746	8	new_DNA_3085,new_DNA_3119,new_DNA_2746,new_DNA_3097,new_DNA_3100,new_DNA_3104,new_DNA_3105,new_DNA_2728
Cluster_1244	new_DNA_3097	8	new_DNA_3085,new_DNA_3119,new_DNA_2746,new_DNA_3097,new_DNA_3100,new_DNA_3104,new_DNA_3105,new_DNA_2728
Cluster_1244	new_DNA_3100	8	new_DNA_3085,new_DNA_3119,new_DNA_2746,new_DNA_3097,new_DNA_3100,new_DNA_3104,new_DNA_3105,new_DNA_2728
Cluster_1244	new_DNA_3104	8	new_DNA_3085,new_DNA_3119,new_DNA_2746,new_DNA_3097,new_DNA_3100,new_DNA_3104,new_DNA_3105,new_DNA_2728
Cluster_1244	new_DNA_3105	8	new_DNA_3085,new_DNA_3119,new_DNA_2746,new_DNA_3097,new_DNA_3100,new_DNA_3104,new_DNA_3105,new_DNA_2728
Cluster_1244	new_DNA_2728	8	new_DNA_3085,new_DNA_3119,new_DNA_2746,new_DNA_3097,new_DNA_3100,new_DNA_3104,new_DNA_3105,new_DNA_2728
Cluster_1245	new_DNA_3116	8	new_DNA_3116,new_DNA_3088,new_DNA_2546,new_DNA_2547,new_DNA_2532,new_DNA_2533,new_DNA_3331,new_DNA_2534
Cluster_1245	new_DNA_3088	8	new_DNA_3116,new_DNA_3088,new_DNA_2546,new_DNA_2547,new_DNA_2532,new_DNA_2533,new_DNA_3331,new_DNA_2534
Cluster_1245	new_DNA_2546	8	new_DNA_3116,new_DNA_3088,new_DNA_2546,new_DNA_2547,new_DNA_2532,new_DNA_2533,new_DNA_3331,new_DNA_2534
Cluster_1245	new_DNA_2547	8	new_DNA_3116,new_DNA_3088,new_DNA_2546,new_DNA_2547,new_DNA_2532,new_DNA_2533,new_DNA_3331,new_DNA_2534
Cluster_1245	new_DNA_2532	8	new_DNA_3116,new_DNA_3088,new_DNA_2546,new_DNA_2547,new_DNA_2532,new_DNA_2533,new_DNA_3331,new_DNA_2534
Cluster_1245	new_DNA_2533	8	new_DNA_3116,new_DNA_3088,new_DNA_2546,new_DNA_2547,new_DNA_2532,new_DNA_2533,new_DNA_3331,new_DNA_2534
Cluster_1245	new_DNA_3331	8	new_DNA_3116,new_DNA_3088,new_DNA_2546,new_DNA_2547,new_DNA_2532,new_DNA_2533,new_DNA_3331,new_DNA_2534
Cluster_1245	new_DNA_2534	8	new_DNA_3116,new_DNA_3088,new_DNA_2546,new_DNA_2547,new_DNA_2532,new_DNA_2533,new_DNA_3331,new_DNA_2534
Cluster_1246	new_DNA_3148	1	new_DNA_3148
Cluster_1247	new_DNA_3180	1	new_DNA_3180
Cluster_1248	new_DNA_3212	3	new_DNA_3212,new_DNA_622,new_DNA_3213
Cluster_1248	new_DNA_622	3	new_DNA_3212,new_DNA_622,new_DNA_3213
Cluster_1248	new_DNA_3213	3	new_DNA_3212,new_DNA_622,new_DNA_3213
Cluster_1249	new_DNA_3243	1	new_DNA_3243
Cluster_1250	new_DNA_3275	1	new_DNA_3275
Cluster_1251	new_DNA_3307	1	new_DNA_3307
Cluster_1252	new_DNA_3339	1	new_DNA_3339
Cluster_1253	new_DNA_3370	2	new_DNA_3370,new_DNA_3369
Cluster_1253	new_DNA_3369	2	new_DNA_3370,new_DNA_3369
Cluster_1254	new_DNA_1612	2	new_DNA_1612,new_DNA_2411
Cluster_1254	new_DNA_2411	2	new_DNA_1612,new_DNA_2411
Cluster_1255	new_DNA_1710	1	new_DNA_1710
Cluster_1256	new_DNA_1806	1	new_DNA_1806
Cluster_1257	new_DNA_1838	1	new_DNA_1838
Cluster_1258	new_DNA_1870	1	new_DNA_1870
Cluster_1259	new_DNA_1902	1	new_DNA_1902
Cluster_1260	new_DNA_1934	7	new_DNA_1934,new_DNA_1935,new_DNA_3175,new_DNA_3176,new_DNA_3177,new_DNA_1835,new_DNA_3178
Cluster_1260	new_DNA_1935	7	new_DNA_1934,new_DNA_1935,new_DNA_3175,new_DNA_3176,new_DNA_3177,new_DNA_1835,new_DNA_3178
Cluster_1260	new_DNA_3175	7	new_DNA_1934,new_DNA_1935,new_DNA_3175,new_DNA_3176,new_DNA_3177,new_DNA_1835,new_DNA_3178
